# mu value:
1.414214
# num_x_vals
36
# x, INITIALPDFS_SAL5, SAL, ratio, DeltaPDFs
0.7, 0.132946, 0.0817072, 1.6271, 0.0603687
0.8, 0.101901, 0.079757, 1.27765, 0.0472259
0.9, 0.0637884, 0.0745, 0.856221, 0.029568
0.0001, 0.00879613, 0.283905, 0.0309827, 2.56967
0.0002, 0.00847825, 0.254295, 0.0333402, 1.03475
0.0003, 0.0085356, 0.238521, 0.0357855, 0.607323
0.0004, 0.00871145, 0.227991, 0.0382096, 0.415699
0.0005, 0.00893855, 0.220197, 0.0405933, 0.309666
0.0006, 0.00919095, 0.214072, 0.0429339, 0.243432
0.0007, 0.00945646, 0.209061, 0.0452331, 0.198533
0.0008, 0.00972883, 0.204847, 0.0474931, 0.166441
0.0009, 0.0100045, 0.201229, 0.0497168, 0.142522
0.001, 0.0102812, 0.198071, 0.0519067, 0.124113
0.002, 0.0129663, 0.179264, 0.0723308, 0.0534299
0.003, 0.015438, 0.170026, 0.0907979, 0.0390815
0.004, 0.0177317, 0.164408, 0.107852, 0.0361407
0.005, 0.0198867, 0.160672, 0.123772, 0.0363141
0.006, 0.0219305, 0.158079, 0.138731, 0.0373696
0.007, 0.0238827, 0.156246, 0.152853, 0.0386418
0.008, 0.0257572, 0.154952, 0.166227, 0.0399184
0.009, 0.0275648, 0.154058, 0.178925, 0.0411309
0.01, 0.0293139, 0.153469, 0.191008, 0.0422606
0.02, 0.0445964, 0.155717, 0.286393, 0.0499172
0.03, 0.057388, 0.16332, 0.351384, 0.0539941
0.04, 0.0686482, 0.172216, 0.398617, 0.0564146
0.05, 0.0787978, 0.181272, 0.434695, 0.0578843
0.06, 0.0880716, 0.190044, 0.463427, 0.058742
0.07, 0.0966198, 0.198336, 0.487153, 0.0591805
0.08, 0.104545, 0.206058, 0.507356, 0.0593174
0.09, 0.111922, 0.213177, 0.525019, 0.0592418
0.1, 0.11881, 0.219686, 0.54082, 0.0589876
0.2, 0.16792, 0.256165, 0.655515, 0.0527656
0.3, 0.192587, 0.26029, 0.739895, 0.0451542
0.4, 0.201277, 0.253919, 0.792682, 0.0389196
0.5, 0.198626, 0.249712, 0.795419, 1.02716
0.6, 0.187611, 0.253343, 0.740541, 0.124116
0.7, 0.170049, 0.264893, 0.641951, 0.0934889
0.8, 0.146687, 0.27861, 0.526495, 0.0756523
0.9, 0.116348, 0.278168, 0.418264, 0.0554537
0.0001, 0.00795377, 0.0851616, 0.0933961, 2.57036
0.0002, 0.00713723, 0.0762688, 0.0935799, 1.03569
0.0003, 0.00677471, 0.0715268, 0.0947156, 0.6084
0.0004, 0.00657469, 0.0683579, 0.0961803, 0.416842
0.0005, 0.00645552, 0.0660099, 0.0977961, 0.310815
0.0006, 0.00638352, 0.0641625, 0.0994899, 0.244534
0.0007, 0.0063417, 0.0626492, 0.101226, 0.19954
0.0008, 0.00632065, 0.0613753, 0.102984, 0.167308
0.0009, 0.00631447, 0.06028, 0.104752, 0.143206
0.001, 0.00631933, 0.0593227, 0.106525, 0.124572
0.002, 0.00663801, 0.0535831, 0.123883, 0.049782
0.003, 0.00711173, 0.0507147, 0.14023, 0.0295119
0.004, 0.00761456, 0.0489328, 0.155612, 0.021047
0.005, 0.00811884, 0.0477167, 0.170147, 0.0169492
0.006, 0.00861611, 0.0468442, 0.183931, 0.0148745
0.007, 0.00910354, 0.0462001, 0.197046, 0.0138334
0.008, 0.00958044, 0.0457187, 0.209552, 0.0133492
0.009, 0.0100468, 0.045358, 0.221501, 0.0131692
0.01, 0.0105031, 0.0450896, 0.232938, 0.0131576
0.02, 0.0146154, 0.0448852, 0.325618, 0.014716
0.03, 0.018148, 0.0463548, 0.391503, 0.0159215
0.04, 0.0212913, 0.0482758, 0.441035, 0.0166685
0.05, 0.0241418, 0.0503041, 0.479917, 0.0171341
0.06, 0.0267566, 0.052303, 0.511568, 0.0174166
0.07, 0.0291735, 0.0542093, 0.538164, 0.0175738
0.08, 0.0314189, 0.0559935, 0.561117, 0.0176409
0.09, 0.0335126, 0.0576418, 0.581394, 0.0176442
0.1, 0.0354703, 0.0591493, 0.599673, 0.0175955
0.2, 0.0494767, 0.0674049, 0.734022, 0.0160428
0.3, 0.0565, 0.0678309, 0.832954, 0.0140993
0.4, 0.058862, 0.0657376, 0.895409, 0.0115374
0.5, 0.0578319, 0.0642436, 0.900197, 0.259153
0.6, 0.0542242, 0.0647464, 0.837486, 0.0336832
0.7, 0.0485443, 0.0672556, 0.721788, 0.0257585
0.8, 0.041021, 0.0703262, 0.583297, 0.0207386
0.9, 0.0314004, 0.0698726, 0.449395, 0.0148659
0.0001, 0.00759798, 1.29096e-07, 58855.1, 2.57066
0.0002, 0.00657291, 9.77822e-08, 67219.9, 1.03612
0.0003, 0.00603559, 8.25362e-08, 73126.6, 0.608925
0.0004, 0.00567963, 7.29189e-08, 77889.7, 0.417442
0.0005, 0.00541718, 6.60915e-08, 81964.9, 0.311475
0.0006, 0.00521128, 6.08996e-08, 85571.6, 0.245244
0.0007, 0.00504286, 5.67642e-08, 88838.7, 0.200291
0.0008, 0.00490116, 5.33657e-08, 91841, 0.168091
0.0009, 0.00477931, 5.05038e-08, 94632.7, 0.144015
0.001, 0.00467274, 4.80476e-08, 97252.3, 0.125401
0.002, 0.00402788, 3.4176e-08, 117857, 0.0505281
0.003, 0.00369557, 2.77301e-08, 133269, 0.0297801
0.004, 0.0034808, 2.38251e-08, 146098, 0.0205369
0.005, 0.00332726, 2.11541e-08, 157287, 0.0154601
0.006, 0.00321107, 1.91933e-08, 167302, 0.0123141
0.007, 0.00311985, 1.76832e-08, 176431, 0.0101989
0.008, 0.00304657, 1.64824e-08, 184838, 0.0086988
0.009, 0.00298671, 1.55033e-08, 192649, 0.00758852
0.01, 0.00293723, 1.46893e-08, 199957, 0.00673881
0.02, 0.00273258, 1.0712e-08, 255095, 0.00343123
0.03, 0.00274542, 9.40618e-09, 291874, 0.00252295
0.04, 0.00283794, 8.89074e-09, 319202, 0.00207977
0.05, 0.00296861, 8.70741e-09, 340930, 0.00180087
0.06, 0.00311935, 8.6878e-09, 359050, 0.00160064
0.07, 0.00328066, 8.74753e-09, 375039, 0.00144541
0.08, 0.00344714, 8.85709e-09, 389196, 0.00131944
0.09, 0.0036153, 8.98962e-09, 402163, 0.00121391
0.1, 0.0037832, 9.03984e-09, 418503, 0.00112353
0.2, 0.00527867, 1.04007e-08, 507532, 0.00059987
0.3, 0.00644315, 1.10611e-08, 582504, 0.00034539
0.4, 0.00756432, 1.06928e-08, 707423, 0.00019165
0.5, 0.00901896, 9.28831e-09, 971001, 9.65204e-05
0.6, 0.0112066, 6.39936e-09, 1.75121e+06, 4.13893e-05
0.7, 0.0145163, 4.9647e-09, 2.9239e+06, 1.36621e-05
0.8, 0.0193323, 1.17578e-08, 1.64421e+06, 2.79501e-06
0.9, 0.0259708, 3.90806e-08, 664544, 1.78496e-07
0.0001, -6.50521e-19, -2.77556e-17, 0.0234375, 3.33076e-16
0.0002, -6.5807e-19, -1.04358e-17, 0.0630588, 1.08963e-16
0.0003, -5.94169e-19, -1.60103e-17, 0.0371116, 9.56854e-17
0.0004, -8.87846e-19, -2.03506e-17, 0.0436276, 5.82083e-17
0.0005, -2.26494e-19, -3.54403e-18, 0.0639084, 4.16623e-17
0.0006, -2.53104e-19, -8.33082e-18, 0.0303817, 1.0526e-17
0.0007, -6.67014e-19, -1.06551e-17, 0.0626007, 1.74902e-17
0.0008, -1.36173e-19, -6.93998e-18, 0.0196216, 1.09766e-17
0.0009, -1.79944e-19, -9.01747e-18, 0.0199551, 9.03051e-18
0.001, -1.0842e-18, -1.21431e-17, 0.0892857, 7.09117e-18
0.002, -4.13747e-19, -1.33983e-17, 0.0308805, 1.82198e-18
0.003, -9.23349e-19, -1.48388e-17, 0.0622255, 2.61654e-18
0.004, -5.6636e-19, -1.78813e-18, 0.316732, 1.305e-18
0.005, -1.08517e-18, -1.6162e-18, 0.671432, 1.77077e-18
0.006, -1.89604e-18, -1.78298e-18, 1.06341, 2.15689e-18
0.007, -1.38684e-18, -1.03695e-17, 0.133742, 2.8521e-18
0.008, -1.09653e-18, -5.31011e-18, 0.206498, 2.74883e-18
0.009, -2.49532e-18, -4.90386e-18, 0.508848, 2.36792e-18
0.01, -1.30104e-18, -3.46945e-18, 0.375, 2.38031e-18
0.02, -1.25192e-18, -5.26468e-18, 0.237797, 2.7195e-18
0.03, -1.78981e-19, -8.72362e-18, 0.0205168, 2.74737e-18
0.04, -3.88802e-18, -1.05554e-17, 0.368345, 3.95047e-18
0.05, 4.43178e-20, 3.42934e-18, 0.0129231, 4.51117e-18
0.06, -5.36906e-18, -9.03743e-19, 5.94092, 3.80384e-18
0.07, -5.06196e-18, -4.46459e-18, 1.1338, 3.0931e-18
0.08, -8.10406e-18, -1.3907e-17, 0.582733, 5.83804e-18
0.09, -5.62706e-18, -8.92432e-18, 0.630531, 2.82229e-18
0.1, -1.70563e-31, -1.04083e-17, 1.63871e-14, 4.79016e-18
0.2, -6.63323e-18, -6.44741e-18, 1.02882, 1.2349e-17
0.3, -1.3157e-17, -1.46896e-17, 0.895667, 7.49858e-18
0.4, -1.45309e-17, -1.01843e-17, 1.4268, 9.3773e-18
0.5, -1.79413e-17, -2.98947e-18, 6.0015, 4.2606e-17
0.6, -9.06283e-18, -1.62333e-17, 0.558285, 1.59063e-17
0.7, -7.36578e-18, -1.90232e-17, 0.3872, 7.47471e-18
0.8, -1.51498e-17, -2.03612e-17, 0.744054, 9.80476e-18
0.9, -4.5261e-18, -1.31653e-17, 0.343789, 4.4921e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
