# mu value:
4.472136
# num_x_vals
36
# x, INITIALPDFS_SAL3, SAL, ratio, DeltaPDFs
0.9, 0.0868618, 0.119284, 0.728193, 0.00250034
0.0001, 0.2258, 0.146574, 1.54052, 159275
0.0002, 0.173962, 0.104614, 1.66289, 28728.8
0.0003, 0.149249, 0.0862639, 1.73014, 10555.3
0.0004, 0.133815, 0.075388, 1.77502, 5179.36
0.0005, 0.12292, 0.0679952, 1.80777, 2982.58
0.0006, 0.11466, 0.0625554, 1.83294, 1901.8
0.0007, 0.108093, 0.0583343, 1.85299, 1297.97
0.0008, 0.1027, 0.0549401, 1.86931, 932.855
0.0009, 0.0981603, 0.0521342, 1.88284, 697.077
0.001, 0.0942633, 0.0497644, 1.89419, 536.853
0.002, 0.0721732, 0.037078, 1.94652, 96.4142
0.003, 0.061806, 0.0316487, 1.95288, 35.2698
0.004, 0.0554837, 0.0285665, 1.94227, 17.2308
0.005, 0.0511512, 0.0265941, 1.92341, 9.87891
0.006, 0.0479796, 0.0252507, 1.90013, 6.27143
0.007, 0.0455556, 0.024303, 1.87448, 4.26116
0.008, 0.0436517, 0.0236255, 1.84765, 3.04882
0.009, 0.0421257, 0.023141, 1.82039, 2.26799
0.01, 0.0408849, 0.0228, 1.7932, 1.73876
0.02, 0.0359377, 0.0230005, 1.56248, 0.298032
0.03, 0.0360582, 0.0254888, 1.41467, 0.104012
0.04, 0.0377869, 0.0285929, 1.32155, 0.0486727
0.05, 0.0401992, 0.0318897, 1.26057, 0.0270265
0.06, 0.0429284, 0.0352196, 1.21888, 0.0169352
0.07, 0.045797, 0.0385095, 1.18924, 0.0116561
0.08, 0.0487122, 0.0417244, 1.16748, 0.00869619
0.09, 0.0516112, 0.0448388, 1.15104, 0.00692833
0.1, 0.0544955, 0.0478725, 1.13835, 0.00581021
0.2, 0.0791441, 0.0725741, 1.09053, 0.00273975
0.3, 0.0977621, 0.0905005, 1.08024, 0.00175868
0.4, 0.115395, 0.107146, 1.07699, 0.00106053
0.5, 0.137084, 0.127484, 1.0753, 0.000556672
0.6, 0.16759, 0.156139, 1.07334, 0.000239253
0.7, 0.209198, 0.195511, 1.07001, 7.59686e-05
0.8, 0.262918, 0.246862, 1.06504, 1.41262e-05
0.9, 0.321927, 0.30446, 1.05737, 7.28869e-07
0.0001, -1.38778e-17, -3.46945e-17, 0.4, 1.45519e-11
0.0002, -2.44069e-17, -2.66289e-17, 0.916557, 2.2498e-12
0.0003, -1.18754e-17, -2.60069e-17, 0.456625, 9.76316e-13
0.0004, -1.16748e-17, -1.4953e-17, 0.780768, 8.70692e-13
0.0005, -3.66511e-18, -2.82085e-17, 0.129929, 3.4155e-13
0.0006, 3.79181e-18, -1.24494e-19, -30.4578, 1.77549e-13
0.0007, -1.73084e-17, -2.81303e-17, 0.615295, 1.50506e-13
0.0008, -6.95834e-18, -6.66647e-18, 1.04378, 4.02745e-14
0.0009, -1.20636e-17, 1.20123e-18, -10.0428, 1.05201e-13
0.001, -1.38778e-17, 6.93889e-18, -2, 4.26308e-14
0.002, -1.33118e-17, -1.42791e-17, 0.932255, 6.93788e-15
0.003, -4.93652e-18, -9.42212e-18, 0.523929, 5.09459e-15
0.004, -3.3513e-18, -1.65256e-17, 0.202794, 7.87775e-16
0.005, -6.89326e-18, -1.55171e-17, 0.444237, 8.92403e-16
0.006, 1.16931e-18, -3.69601e-18, -0.31637, 3.13863e-16
0.007, -1.39909e-17, -3.4146e-18, 4.09738, 4.31698e-16
0.008, -3.39379e-18, -4.23371e-18, 0.80161, 5.08133e-16
0.009, -8.34695e-18, -1.26243e-17, 0.661179, 1.01013e-16
0.01, -1.38778e-17, -1.38778e-17, 1, 1.08424e-16
0.02, -1.38202e-17, -1.38188e-17, 1.0001, 4.00144e-17
0.03, -1.13946e-17, -1.54794e-17, 0.736109, 4.03798e-18
0.04, -3.34913e-18, -1.25221e-17, 0.267458, 4.58982e-18
0.05, -1.72687e-17, -1.21169e-17, 1.42517, 4.25511e-18
0.06, -2.37698e-17, -1.38304e-17, 1.71866, 8.44315e-18
0.07, -3.24211e-18, -1.48258e-17, 0.21868, 4.51284e-18
0.08, -1.63052e-17, -1.75131e-19, 93.1026, 7.74836e-18
0.09, -1.07302e-17, -4.3042e-18, 2.49297, 8.25203e-18
0.1, -1.73472e-17, -6.93889e-18, 2.5, 5.20417e-18
0.2, -1.56114e-17, -5.88632e-18, 2.65215, 1.65542e-17
0.3, -1.92803e-17, -1.81558e-17, 1.06193, 1.41673e-17
0.4, 3.84927e-18, -1.57182e-17, -0.244892, 1.59816e-17
0.5, 1.0563e-18, -2.16025e-17, -0.0488972, 1.12379e-17
0.6, -3.42324e-17, 2.48325e-17, -1.37853, 2.82408e-17
0.7, -2.00148e-17, -1.28465e-17, 1.558, 7.37007e-18
0.8, -3.3929e-17, -2.90238e-17, 1.169, 1.68038e-17
0.9, -3.15655e-17, -3.11431e-17, 1.01356, 9.71797e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
