# mu value:
1.414214
# num_x_vals
36
# x, INITIALPDFS_SAL4, SAL, ratio, DeltaPDFs
0.009, 0.0119514, 0.045358, 0.26349, 0.0187734
0.01, 0.0124522, 0.0450896, 0.276167, 0.0188864
0.02, 0.0167722, 0.0448852, 0.373668, 0.0206163
0.03, 0.0202981, 0.0463548, 0.437885, 0.0215983
0.04, 0.0233392, 0.0482758, 0.483454, 0.022072
0.05, 0.0260356, 0.0503041, 0.517564, 0.0222547
0.06, 0.0284658, 0.052303, 0.544247, 0.0222548
0.07, 0.0306796, 0.0542093, 0.565947, 0.022133
0.08, 0.0327109, 0.0559935, 0.584191, 0.0219256
0.09, 0.0345841, 0.0576418, 0.599984, 0.0216571
0.1, 0.0363187, 0.0591493, 0.614018, 0.0213441
0.2, 0.0482562, 0.0674049, 0.715915, 0.0174488
0.3, 0.0538235, 0.0678309, 0.793496, 0.0141126
0.4, 0.0554817, 0.0657376, 0.843988, 0.0121153
0.5, 0.054616, 0.0642436, 0.850139, 0.0113656
0.6, 0.0522455, 0.0647464, 0.806925, 0.0115167
0.7, 0.04918, 0.0672556, 0.73124, 0.0123647
0.8, 0.0461278, 0.0703262, 0.655912, 0.0139713
0.9, 0.0436138, 0.0698726, 0.62419, 0.0164772
0.0001, 0.00806431, 1.29096e-07, 62467.3, 3.09901
0.0002, 0.00687486, 9.77822e-08, 70307.9, 1.22308
0.0003, 0.00625921, 8.25362e-08, 75835.9, 0.710011
0.0004, 0.00585458, 7.29189e-08, 80289, 0.48249
0.0005, 0.00555803, 6.60915e-08, 84096, 0.357563
0.0006, 0.00532647, 6.08996e-08, 87463.2, 0.279964
0.0007, 0.00513781, 5.67642e-08, 90511.4, 0.227558
0.0008, 0.00497962, 5.33657e-08, 93311.2, 0.190185
0.0009, 0.00484399, 5.05038e-08, 95913.4, 0.162344
0.001, 0.00472568, 4.80476e-08, 98354.1, 0.14089
0.002, 0.00401647, 3.4176e-08, 117523, 0.0554616
0.003, 0.00365589, 2.77301e-08, 131838, 0.0321586
0.004, 0.00342484, 2.38251e-08, 143749, 0.0218584
0.005, 0.00326071, 2.11541e-08, 154141, 0.0162241
0.006, 0.00313715, 1.91933e-08, 163450, 0.0127392
0.007, 0.00304056, 1.76832e-08, 171946, 0.0103967
0.008, 0.00296325, 1.64824e-08, 179783, 0.00873449
0.009, 0.00290032, 1.55033e-08, 187077, 0.00750277
0.01, 0.00284846, 1.46893e-08, 193914, 0.00655881
0.02, 0.00263675, 1.0712e-08, 246149, 0.00288476
0.03, 0.00265204, 9.40618e-09, 281947, 0.00192342
0.04, 0.00274907, 8.89074e-09, 309207, 0.00149866
0.05, 0.00288473, 8.70741e-09, 331296, 0.00125795
0.06, 0.00304043, 8.6878e-09, 349965, 0.00110009
0.07, 0.0032065, 8.74753e-09, 366560, 0.000986194
0.08, 0.00337749, 8.85709e-09, 381332, 0.000898828
0.09, 0.0035499, 8.98962e-09, 394889, 0.000828655
0.1, 0.0037218, 9.03984e-09, 411711, 0.000770339
0.2, 0.0052457, 1.04007e-08, 504362, 0.000447957
0.3, 0.00642583, 1.10611e-08, 580938, 0.00027688
0.4, 0.00755579, 1.06928e-08, 706625, 0.000160781
0.5, 0.00901522, 9.28831e-09, 970598, 8.32793e-05
0.6, 0.0112053, 6.39936e-09, 1.751e+06, 3.63832e-05
0.7, 0.014516, 4.9647e-09, 2.92384e+06, 1.21797e-05
0.8, 0.0193323, 1.17578e-08, 1.64421e+06, 2.52846e-06
0.9, 0.0259708, 3.90806e-08, 664545, 1.68582e-07
0.0001, -6.50521e-19, -2.77556e-17, 0.0234375, 1.66587e-16
0.0002, -2.4655e-19, -1.04358e-17, 0.0236254, 8.02323e-17
0.0003, -7.63592e-19, -1.60103e-17, 0.0476938, 1.50129e-18
0.0004, -2.02071e-19, -2.03506e-17, 0.00992953, 5.93168e-17
0.0005, -6.46381e-19, -3.54403e-18, 0.182386, 2.83848e-17
0.0006, -6.04234e-19, -8.33082e-18, 0.07253, 2.11133e-17
0.0007, 1.87785e-20, -1.06551e-17, -0.0017624, 2.85071e-17
0.0008, -7.3619e-19, -6.93998e-18, 0.106079, 1.84368e-17
0.0009, -9.18375e-19, -9.01747e-18, 0.101844, 1.49523e-17
0.001, -4.33681e-19, -1.21431e-17, 0.0357143, 8.02589e-18
0.002, -1.77182e-18, -1.33983e-17, 0.132241, 8.22397e-18
0.003, -1.84512e-18, -1.48388e-17, 0.124345, 3.69723e-18
0.004, -1.57655e-18, -1.78813e-18, 0.881675, 2.75695e-18
0.005, -1.73521e-18, -1.6162e-18, 1.07364, 4.256e-18
0.006, -7.98211e-19, -1.78298e-18, 0.447684, 4.99876e-18
0.007, -4.33681e-19, -1.03695e-17, 0.0418226, 2.40637e-18
0.008, -4.16927e-19, -5.31011e-18, 0.0785158, 2.88519e-18
0.009, -4.83346e-19, -4.90386e-18, 0.0985644, 3.91869e-18
0.01, -8.67362e-19, -3.46945e-18, 0.25, 2.27682e-18
0.02, -4.30041e-18, -5.26468e-18, 0.816843, 4.23882e-18
0.03, -2.84864e-18, -8.72362e-18, 0.326544, 4.08661e-18
0.04, -8.43418e-19, -1.05554e-17, 0.0799042, 6.1404e-18
0.05, -6.8712e-18, 3.42934e-18, -2.00365, 4.72528e-18
0.06, -1.52144e-19, -9.03743e-19, 0.168349, 7.23987e-18
0.07, -9.89438e-18, -4.46459e-18, 2.21619, 5.03507e-18
0.08, -1.00786e-17, -1.3907e-17, 0.724717, 2.58742e-18
0.09, -4.54825e-18, -8.92432e-18, 0.509647, 6.508e-18
0.1, -1.73472e-18, -1.04083e-17, 0.166667, 8.68445e-18
0.2, -9.12134e-18, -6.44741e-18, 1.41473, 7.65557e-18
0.3, -1.25814e-17, -1.46896e-17, 0.856481, 5.01917e-18
0.4, -8.66698e-19, -1.01843e-17, 0.0851013, 1.01931e-17
0.5, -1.41773e-17, -2.98947e-18, 4.74241, 8.32631e-18
0.6, 3.95246e-18, -1.62333e-17, -0.243478, 9.56665e-18
0.7, -9.34744e-19, -1.90232e-17, 0.049137, 7.19657e-18
0.8, 4.34839e-18, -2.03612e-17, -0.213563, 1.02257e-17
0.9, -2.18112e-18, -1.31653e-17, 0.165671, 2.86523e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
