# mu value:
4.472136
# num_x_vals
36
# x, INITIALPDFS_SAL3, SAL, ratio, DeltaPDFs
0.5, 0.187662, 0.114901, 1.63324, 0.0276811
0.6, 0.166646, 0.118841, 1.40227, 0.0227258
0.7, 0.146546, 0.124461, 1.17744, 0.0167983
0.8, 0.124874, 0.126139, 0.989971, 0.0104649
0.9, 0.0923308, 0.109609, 0.842367, 0.00438482
0.0001, 0.306837, 0.581641, 0.527538, 93.2896
0.0002, 0.271851, 0.472556, 0.575278, 31.0733
0.0003, 0.254832, 0.421343, 0.60481, 16.331
0.0004, 0.244243, 0.389544, 0.626996, 10.3381
0.0005, 0.236867, 0.367161, 0.645129, 7.25039
0.0006, 0.231379, 0.350224, 0.66066, 5.42666
0.0007, 0.227112, 0.336775, 0.674372, 4.24469
0.0008, 0.223693, 0.325744, 0.686715, 3.43134
0.0009, 0.220891, 0.316467, 0.697991, 2.84396
0.001, 0.218553, 0.308512, 0.708408, 2.40356
0.002, 0.207178, 0.263742, 0.785535, 0.792683
0.003, 0.203799, 0.243212, 0.837947, 0.413323
0.004, 0.202909, 0.231101, 0.878012, 0.260369
0.005, 0.203106, 0.223143, 0.910204, 0.182382
0.006, 0.203856, 0.217612, 0.936788, 0.13689
0.007, 0.204912, 0.213641, 0.959142, 0.107825
0.008, 0.206144, 0.210751, 0.978144, 0.0881307
0.009, 0.207481, 0.208642, 0.994433, 0.0741352
0.01, 0.208876, 0.207119, 1.00848, 0.0638095
0.02, 0.222899, 0.206698, 1.07838, 0.0276019
0.03, 0.235035, 0.215305, 1.09164, 0.0188333
0.04, 0.245301, 0.225822, 1.08625, 0.015211
0.05, 0.254071, 0.236494, 1.07433, 0.013954
0.06, 0.261637, 0.246713, 1.06049, 0.0140856
0.07, 0.268212, 0.25625, 1.04668, 0.0149781
0.08, 0.27395, 0.26503, 1.03366, 0.0162269
0.09, 0.278967, 0.273029, 1.02175, 0.0176055
0.1, 0.283392, 0.280349, 1.01085, 0.0189973
0.2, 0.305907, 0.322599, 0.948255, 0.0287583
0.3, 0.310249, 0.338054, 0.917752, 0.0318769
0.4, 0.312328, 0.353092, 0.884549, 0.0310269
0.5, 0.319682, 0.379163, 0.843126, 0.0276811
0.6, 0.334324, 0.417541, 0.800696, 0.0227258
0.7, 0.352552, 0.459406, 0.767407, 0.0167983
0.8, 0.359847, 0.48257, 0.74569, 0.0104649
0.9, 0.312841, 0.429796, 0.727883, 0.00438482
0.0001, 0.278908, 0.392522, 0.710554, 93.2943
0.0002, 0.237816, 0.302824, 0.78533, 31.0785
0.0003, 0.216625, 0.261829, 0.827356, 16.3364
0.0004, 0.202769, 0.236782, 0.856354, 10.3437
0.0005, 0.192668, 0.219344, 0.87838, 7.25613
0.0006, 0.184821, 0.206254, 0.896087, 5.43248
0.0007, 0.178461, 0.195918, 0.910894, 4.25056
0.0008, 0.173154, 0.187478, 0.923596, 3.43724
0.0009, 0.168625, 0.180401, 0.934719, 2.84988
0.001, 0.164691, 0.174347, 0.944617, 2.40949
0.002, 0.141535, 0.140279, 1.00895, 0.798376
0.003, 0.130095, 0.124316, 1.04649, 0.418531
0.004, 0.122889, 0.114503, 1.07323, 0.265003
0.005, 0.117814, 0.107696, 1.09395, 0.186408
0.006, 0.114001, 0.102635, 1.11074, 0.140304
0.007, 0.111007, 0.0986952, 1.12474, 0.110638
0.008, 0.108586, 0.0955348, 1.13661, 0.0903681
0.009, 0.106583, 0.0929396, 1.1468, 0.075829
0.01, 0.104896, 0.0907705, 1.15561, 0.0649958
0.02, 0.0962807, 0.0801918, 1.20063, 0.0256996
0.03, 0.0932251, 0.0771153, 1.20891, 0.0156723
0.04, 0.0919074, 0.0763859, 1.2032, 0.0108077
0.05, 0.0913337, 0.0766391, 1.19174, 0.00777985
0.06, 0.0911219, 0.0773423, 1.17816, 0.00571196
0.07, 0.0910933, 0.0782447, 1.16421, 0.00431219
0.08, 0.091157, 0.0792186, 1.1507, 0.00350313
0.09, 0.0912569, 0.080186, 1.13807, 0.00324595
0.1, 0.0913812, 0.0811446, 1.12615, 0.00341213
0.2, 0.0913421, 0.086766, 1.05274, 0.00758963
0.3, 0.0894399, 0.0884314, 1.01141, 0.00918526
0.4, 0.0877063, 0.0909321, 0.964525, 0.0091816
0.5, 0.087556, 0.0966182, 0.906206, 0.00826944
0.6, 0.0893508, 0.10561, 0.846045, 0.00681145
0.7, 0.0921392, 0.115614, 0.796953, 0.00503943
0.8, 0.0923252, 0.121049, 0.762708, 0.00313972
0.9, 0.0791549, 0.107597, 0.735664, 0.00131546
0.0001, 0.267051, 0.311617, 0.856986, 93.2963
0.0002, 0.223442, 0.230351, 0.970007, 31.0807
0.0003, 0.200558, 0.193854, 1.03458, 16.3388
0.0004, 0.185395, 0.171816, 1.07903, 10.3461
0.0005, 0.174218, 0.156611, 1.11242, 7.2586
0.0006, 0.165451, 0.145279, 1.13884, 5.43498
0.0007, 0.158283, 0.136388, 1.16053, 4.25309
0.0008, 0.152255, 0.129165, 1.17876, 3.43979
0.0009, 0.147073, 0.123139, 1.19437, 2.85245
0.001, 0.142543, 0.118004, 1.20795, 2.41206
0.002, 0.115182, 0.0895397, 1.28638, 0.800922
0.003, 0.101103, 0.076502, 1.32158, 0.420967
0.004, 0.0919842, 0.0686136, 1.34061, 0.267308
0.005, 0.0854286, 0.0632137, 1.35142, 0.18858
0.006, 0.080424, 0.0592494, 1.35738, 0.14235
0.007, 0.0764475, 0.0562022, 1.36022, 0.112567
0.008, 0.0732032, 0.0537894, 1.36092, 0.0921942
0.009, 0.0705018, 0.0518356, 1.3601, 0.0775651
0.01, 0.0682173, 0.050227, 1.35818, 0.0666551
0.02, 0.0567346, 0.0431249, 1.31559, 0.0271952
0.03, 0.0534228, 0.0421073, 1.26873, 0.01757
0.04, 0.0529341, 0.0430306, 1.23015, 0.0132266
0.05, 0.0537556, 0.0447938, 1.20007, 0.0106708
0.06, 0.0552664, 0.0469617, 1.17684, 0.00894265
0.07, 0.0571591, 0.0493263, 1.1588, 0.00767246
0.08, 0.0592694, 0.0517791, 1.14466, 0.00669045
0.09, 0.0614917, 0.0542494, 1.1335, 0.00590287
0.1, 0.0637997, 0.0567435, 1.12435, 0.0052541
0.2, 0.086471, 0.0794152, 1.08885, 0.00207181
0.3, 0.109592, 0.101235, 1.08255, 0.000930637
0.4, 0.13849, 0.12812, 1.08093, 0.000403702
0.5, 0.176674, 0.163776, 1.07875, 0.000153951
0.6, 0.223902, 0.208371, 1.07453, 4.63705e-05
0.7, 0.274828, 0.257266, 1.06826, 9.02625e-06
0.8, 0.31335, 0.295808, 1.0593, 6.29776e-07
0.9, 0.294018, 0.281514, 1.04442, 6.25268e-08
0.0001, -6.93889e-18, -4.85723e-17, 0.142857, 3.54762e-15
0.0002, 2.69497e-19, -3.46014e-17, -0.00778862, 2.81091e-15
0.0003, -1.45063e-17, -2.95042e-17, 0.49167, 1.25595e-16
0.0004, -2.41618e-17, -4.04071e-17, 0.597959, 3.09671e-16
0.0005, -3.17127e-17, -3.47384e-17, 0.912901, 5.71247e-16
0.0006, -1.24895e-17, -2.72221e-17, 0.4588, 3.54334e-16
0.0007, -4.38344e-17, -2.8626e-17, 1.53128, 6.65935e-16
0.0008, -2.41273e-18, -1.16229e-17, 0.207585, 4.67312e-16
0.0009, -2.08104e-17, -1.67446e-17, 1.24282, 2.34261e-17
0.001, -1.04083e-17, -4.16334e-17, 0.25, 9.50147e-18
0.002, -2.60358e-18, -1.20624e-18, 2.15843, 1.94734e-17
0.003, -1.0109e-17, 1.4297e-19, -70.7074, 4.61467e-17
0.004, -1.36704e-17, -1.69971e-17, 0.804275, 1.39491e-17
0.005, -1.0324e-17, -7.00122e-18, 1.47461, 1.16712e-17
0.006, -1.17494e-18, -1.96417e-17, 0.0598184, 2.15187e-17
0.007, -1.31537e-17, -7.54652e-18, 1.74301, 6.94996e-18
0.008, -1.30065e-17, -6.30328e-18, 2.06345, 9.64675e-18
0.009, -3.25487e-18, -9.05097e-18, 0.359615, 8.25569e-18
0.01, 6.8691e-31, -1.73472e-17, -3.95977e-14, 7.31174e-18
0.02, -1.65889e-17, -1.68417e-17, 0.984986, 8.33309e-18
0.03, -1.30918e-17, -9.66417e-18, 1.35467, 5.36523e-18
0.04, -1.05243e-17, -7.56119e-18, 1.39189, 1.25379e-17
0.05, -1.72766e-17, -1.75e-17, 0.987233, 1.1212e-17
0.06, -5.12712e-18, -6.26055e-18, 0.818957, 1.3736e-17
0.07, 2.99318e-19, -1.02176e-17, -0.0292944, 1.20577e-17
0.08, -8.85007e-18, -9.5976e-18, 0.922113, 1.10612e-17
0.09, -1.99969e-17, -9.21991e-18, 2.16889, 1.1973e-17
0.1, -1.04083e-17, -1.38778e-17, 0.75, 4.24919e-18
0.2, -2.10214e-17, -6.03607e-18, 3.48263, 1.658e-17
0.3, -1.79127e-17, -4.11573e-18, 4.35226, 2.10881e-17
0.4, 4.9168e-19, -1.83177e-17, -0.0268418, 1.40956e-17
0.5, -2.33901e-17, -1.84174e-17, 1.27001, 9.97958e-18
0.6, -4.86659e-17, -2.90684e-17, 1.67418, 4.3488e-17
0.7, -1.79145e-18, -1.01854e-17, 0.175885, 2.13484e-17
0.8, -3.04389e-17, -2.84025e-17, 1.0717, 1.18601e-17
0.9, -2.71875e-17, -3.38194e-17, 0.803903, 8.95545e-18
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
