# mu value:
3.162278
# num_x_vals
36
# x, INITIALPDFS_SAL5, SAL, ratio, DeltaPDFs
0.3, 0.205751, 0.114454, 1.79767, 0.0369575
0.4, 0.20292, 0.108696, 1.86686, 0.0489914
0.5, 0.191589, 0.106605, 1.79718, 0.0483304
0.6, 0.174652, 0.108366, 1.61169, 0.0405818
0.7, 0.153354, 0.112082, 1.36824, 0.0329229
0.8, 0.126711, 0.113057, 1.12077, 0.0234198
0.9, 0.0881678, 0.0990309, 0.890306, 0.0122461
0.0001, 0.25807, 0.48409, 0.533103, 3.54815
0.0002, 0.210362, 0.399631, 0.52639, 1.61271
0.0003, 0.186961, 0.359615, 0.519891, 1.02226
0.0004, 0.172187, 0.334621, 0.514574, 0.742726
0.0005, 0.161724, 0.316949, 0.510251, 0.581857
0.0006, 0.1538, 0.303529, 0.506705, 0.478216
0.0007, 0.147524, 0.292843, 0.503766, 0.406144
0.0008, 0.1424, 0.284056, 0.501312, 0.353447
0.0009, 0.138118, 0.276651, 0.499252, 0.313346
0.001, 0.134474, 0.27029, 0.497516, 0.281869
0.002, 0.114872, 0.234288, 0.490302, 0.149247
0.003, 0.106977, 0.217681, 0.49144, 0.109639
0.004, 0.103055, 0.207878, 0.495747, 0.0911665
0.005, 0.101032, 0.201458, 0.501501, 0.0806795
0.006, 0.100077, 0.197024, 0.507945, 0.0740257
0.007, 0.0997838, 0.193872, 0.514689, 0.0694848
0.008, 0.09993, 0.191612, 0.521522, 0.0662365
0.009, 0.10038, 0.189999, 0.52832, 0.0638271
0.01, 0.101048, 0.188873, 0.535007, 0.0619896
0.02, 0.112395, 0.189976, 0.59163, 0.0552901
0.03, 0.125431, 0.198658, 0.631392, 0.0538107
0.04, 0.137932, 0.208915, 0.660229, 0.0529859
0.05, 0.149573, 0.219238, 0.682241, 0.052174
0.06, 0.160339, 0.229099, 0.699867, 0.0512589
0.07, 0.17028, 0.238293, 0.714585, 0.0502353
0.08, 0.179464, 0.246752, 0.727307, 0.049121
0.09, 0.187949, 0.254454, 0.738637, 0.0479346
0.1, 0.195822, 0.261483, 0.748888, 0.0466928
0.2, 0.249044, 0.301154, 0.826965, 0.0339699
0.3, 0.274915, 0.312658, 0.879285, 0.026077
0.4, 0.28931, 0.321608, 0.899574, 0.261013
0.5, 0.30058, 0.339884, 0.884362, 0.0779625
0.6, 0.312041, 0.369949, 0.843469, 0.0582811
0.7, 0.321917, 0.405019, 0.79482, 0.0473222
0.8, 0.319484, 0.426594, 0.748919, 0.0359787
0.9, 0.269741, 0.385461, 0.699788, 0.0223422
0.0001, 0.255883, 0.292691, 0.874242, 3.54713
0.0002, 0.207031, 0.227955, 0.90821, 1.61123
0.0003, 0.1827, 0.198368, 0.921018, 1.02039
0.0004, 0.167113, 0.180285, 0.926942, 0.740527
0.0005, 0.155913, 0.167691, 0.929766, 0.579352
0.0006, 0.147309, 0.158233, 0.930962, 0.475422
0.0007, 0.140396, 0.150764, 0.931229, 0.403078
0.0008, 0.134669, 0.144662, 0.930924, 0.350117
0.0009, 0.129813, 0.139545, 0.93026, 0.309763
0.001, 0.125619, 0.135167, 0.929365, 0.27804
0.002, 0.101372, 0.110518, 0.917245, 0.143219
0.003, 0.0896988, 0.098978, 0.906249, 0.10169
0.004, 0.082471, 0.0919041, 0.897359, 0.081471
0.005, 0.0774556, 0.0870166, 0.890125, 0.069374
0.006, 0.0737392, 0.0834017, 0.884145, 0.0612279
0.007, 0.070862, 0.0806055, 0.879121, 0.0552983
0.008, 0.0685694, 0.0783783, 0.874852, 0.0507567
0.009, 0.0667017, 0.0765644, 0.871184, 0.0471409
0.01, 0.0651543, 0.0750623, 0.868004, 0.0441767
0.02, 0.05801, 0.0681729, 0.850925, 0.0294902
0.03, 0.0564307, 0.0667487, 0.845421, 0.0237161
0.04, 0.0565608, 0.0669938, 0.844268, 0.0205449
0.05, 0.0573995, 0.067901, 0.84534, 0.0185214
0.06, 0.0585625, 0.0690782, 0.847771, 0.0171025
0.07, 0.0598702, 0.0703423, 0.851126, 0.0160359
0.08, 0.0612315, 0.0716022, 0.855162, 0.0151902
0.09, 0.062591, 0.0728014, 0.85975, 0.0144906
0.1, 0.0639344, 0.0739449, 0.864621, 0.0138897
0.2, 0.0741416, 0.0803317, 0.922943, 0.0100484
0.3, 0.0792577, 0.0815685, 0.97167, 0.00771975
0.4, 0.0817069, 0.0828226, 0.986529, 0.0639654
0.5, 0.0832402, 0.0867091, 0.959993, 0.0212881
0.6, 0.0846154, 0.0937048, 0.902999, 0.0162484
0.7, 0.0854104, 0.102052, 0.836933, 0.0131991
0.8, 0.0830176, 0.107101, 0.775135, 0.00992503
0.9, 0.0688191, 0.0965447, 0.712821, 0.00600859
0.0001, 0.255017, 0.210757, 1.21, 3.5467
0.0002, 0.20574, 0.154558, 1.33115, 1.61061
0.0003, 0.181074, 0.129521, 1.39802, 1.01963
0.0004, 0.1652, 0.114479, 1.44306, 0.739653
0.0005, 0.153746, 0.104139, 1.47635, 0.578378
0.0006, 0.14491, 0.0964559, 1.50235, 0.474361
0.0007, 0.137784, 0.0904409, 1.52347, 0.401938
0.0008, 0.131859, 0.0855646, 1.54104, 0.348909
0.0009, 0.126816, 0.0815026, 1.55598, 0.308492
0.001, 0.122445, 0.0780468, 1.56887, 0.276712
0.002, 0.0967844, 0.0589777, 1.64103, 0.14152
0.003, 0.0840531, 0.0502966, 1.67115, 0.0998012
0.004, 0.0759592, 0.0450613, 1.68568, 0.0794637
0.005, 0.0702035, 0.0414858, 1.69223, 0.0672804
0.006, 0.0658379, 0.0388658, 1.69398, 0.0590625
0.007, 0.0623812, 0.0368553, 1.6926, 0.0530677
0.008, 0.0595651, 0.0352661, 1.68902, 0.0484635
0.009, 0.05722, 0.0339816, 1.68385, 0.0447857
0.01, 0.0552339, 0.032926, 1.67751, 0.0417591
0.02, 0.0450212, 0.0283293, 1.58921, 0.0263965
0.03, 0.0416583, 0.0277713, 1.50005, 0.0199127
0.04, 0.0406543, 0.0285036, 1.42628, 0.0160722
0.05, 0.0407589, 0.0297939, 1.36803, 0.0134514
0.06, 0.0414608, 0.0313517, 1.32244, 0.0115164
0.07, 0.0425062, 0.0330376, 1.2866, 0.0100124
0.08, 0.043758, 0.0347792, 1.25816, 0.00880303
0.09, 0.045128, 0.0365275, 1.23545, 0.00780554
0.1, 0.0465884, 0.0382892, 1.21675, 0.00696587
0.2, 0.0617859, 0.0542505, 1.1389, 0.00263453
0.3, 0.078164, 0.0696914, 1.12157, 0.00107726
0.4, 0.0994832, 0.0891178, 1.11631, 0.000420864
0.5, 0.128515, 0.115493, 1.11275, 0.000147809
0.6, 0.165304, 0.149233, 1.10769, 4.05559e-05
0.7, 0.206006, 0.18718, 1.10058, 7.66148e-06
0.8, 0.238292, 0.218543, 1.09036, 1.26935e-06
0.9, 0.225833, 0.210512, 1.07278, 7.35293e-08
0.0001, -6.93889e-18, -3.46945e-17, 0.2, 3.95107e-16
0.0002, -4.05564e-17, -1.43228e-17, 2.8316, 1.08976e-16
0.0003, -1.04083e-17, -3.4043e-18, 3.05741, 1.89421e-16
0.0004, -9.65035e-18, -2.26604e-17, 0.425868, 3.94424e-17
0.0005, -1.04439e-17, -1.04833e-17, 0.996247, 3.12559e-17
0.0006, 2.14139e-18, -3.22455e-17, -0.0664088, 5.40633e-17
0.0007, -1.39133e-17, -1.16636e-17, 1.19288, 1.40648e-17
0.0008, -2.42957e-18, -8.96465e-18, 0.271016, 3.66418e-17
0.0009, -1.73734e-18, -1.41338e-17, 0.122921, 3.07582e-17
0.001, -1.38778e-17, -8.56763e-31, 1.61979e+13, 3.66762e-17
0.002, -5.81066e-19, -6.98277e-18, 0.0832143, 1.58113e-17
0.003, -9.52328e-18, -1.07864e-17, 0.882899, 1.07169e-17
0.004, -8.71368e-18, -3.73946e-18, 2.3302, 1.22961e-17
0.005, -8.57221e-18, -1.40016e-17, 0.612231, 7.82879e-18
0.006, -7.46412e-18, -1.30105e-18, 5.73699, 7.04292e-18
0.007, 6.4648e-19, -1.37658e-17, -0.0469626, 5.02742e-18
0.008, -9.21924e-18, -1.17012e-17, 0.78789, 7.01285e-18
0.009, -8.41459e-19, -2.04994e-17, 0.0410479, 4.91856e-18
0.01, -1.73472e-18, -1.38778e-17, 0.125, 5.82248e-18
0.02, -1.38381e-17, -1.22173e-17, 1.13267, 5.97094e-18
0.03, -5.47182e-18, -1.08096e-17, 0.506199, 8.2587e-18
0.04, -6.0293e-18, -5.59435e-18, 1.07775, 1.06396e-17
0.05, -1.72637e-17, -1.54822e-17, 1.11507, 9.13489e-18
0.06, -1.31741e-17, -1.22461e-17, 1.07577, 1.02136e-17
0.07, -9.03342e-18, -1.44466e-17, 0.625296, 1.21994e-17
0.08, -5.18581e-18, -2.93112e-18, 1.76922, 7.47675e-18
0.09, -1.53109e-18, -1.01741e-17, 0.15049, 1.0514e-17
0.1, -3.46945e-18, -2.08167e-17, 0.166667, 9.09697e-18
0.2, -5.83497e-19, -8.4153e-18, 0.0693376, 1.26876e-17
0.3, -1.1378e-17, -1.3716e-17, 0.829544, 1.50778e-17
0.4, -7.40487e-18, -1.37465e-17, 0.538672, 1.0412e-17
0.5, -1.08688e-17, -2.0344e-17, 0.534249, 2.39572e-17
0.6, 3.38264e-17, -2.38953e-17, -1.41561, 3.34103e-17
0.7, -1.13316e-17, -2.67466e-17, 0.423665, 1.46375e-17
0.8, -3.93214e-18, -1.68065e-17, 0.233965, 2.83283e-17
0.9, -8.00311e-18, -2.57188e-17, 0.311177, 1.66126e-17
0.0001, 0, 0, -nan, 0
0.0002, 0, 0, -nan, 0
0.0003, 0, 0, -nan, 0
0.0004, 0, 0, -nan, 0
0.0005, 0, 0, -nan, 0
0.0006, 0, 0, -nan, 0
0.0007, 0, 0, -nan, 0
0.0008, 0, 0, -nan, 0
0.0009, 0, 0, -nan, 0
0.001, 0, 0, -nan, 0
0.002, 0, 0, -nan, 0
0.003, 0, 0, -nan, 0
0.004, 0, 0, -nan, 0
0.005, 0, 0, -nan, 0
0.006, 0, 0, -nan, 0
0.007, 0, 0, -nan, 0
0.008, 0, 0, -nan, 0
0.009, 0, 0, -nan, 0
0.01, 0, 0, -nan, 0
0.02, 0, 0, -nan, 0
0.03, 0, 0, -nan, 0
0.04, 0, 0, -nan, 0
0.05, 0, 0, -nan, 0
0.06, 0, 0, -nan, 0
0.07, 0, 0, -nan, 0
0.08, 0, 0, -nan, 0
0.09, 0, 0, -nan, 0
0.1, 0, 0, -nan, 0
0.2, 0, 0, -nan, 0
0.3, 0, 0, -nan, 0
0.4, 0, 0, -nan, 0
0.5, 0, 0, -nan, 0
0.6, 0, 0, -nan, 0
0.7, 0, 0, -nan, 0
0.8, 0, 0, -nan, 0
0.9, 0, 0, -nan, 0
