# mu values:
1.295000, 4.000000, 10.000000, 20.000000
# num_x_vals
36
# x, apfel++, lhapdf, ratio
0.02, 0.136788, 0.139388, 0.981348
0.03, 0.118991, 0.121564, 0.978833
0.04, 0.110968, 0.113408, 0.978488
0.05, 0.107428, 0.10965, 0.979732
0.06, 0.1063, 0.108247, 0.982016
0.07, 0.106586, 0.108238, 0.984738
0.08, 0.107755, 0.109112, 0.987563
0.09, 0.109475, 0.110549, 0.990288
0.1, 0.111604, 0.112372, 0.993164
0.2, 0.136882, 0.13661, 1.00199
0.3, 0.160123, 0.160793, 0.99583
0.4, 0.184181, 0.185354, 0.99367
0.5, 0.214837, 0.214926, 0.999589
0.6, 0.257746, 0.254772, 1.01167
0.7, 0.313961, 0.309386, 1.01479
0.8, 0.382145, 0.379899, 1.00591
0.9, 0.446756, 0.454608, 0.982728
0.0001, 0.706319, 0.703641, 1.00381
0.0002, 0.526153, 0.527273, 0.997875
0.0003, 0.440718, 0.442954, 0.994954
0.0004, 0.387711, 0.390405, 0.9931
0.0005, 0.350523, 0.353405, 0.991845
0.0006, 0.322496, 0.325441, 0.99095
0.0007, 0.300328, 0.30329, 0.990232
0.0008, 0.282212, 0.285148, 0.989703
0.0009, 0.267027, 0.269925, 0.989263
0.001, 0.254043, 0.256893, 0.988906
0.002, 0.181416, 0.183714, 0.987492
0.003, 0.147822, 0.149707, 0.987405
0.004, 0.127326, 0.128925, 0.9876
0.005, 0.113138, 0.114523, 0.987902
0.006, 0.102565, 0.103781, 0.988282
0.007, 0.0942846, 0.0953713, 0.988605
0.008, 0.0875796, 0.0885613, 0.988915
0.009, 0.0820066, 0.0829091, 0.989115
0.01, 0.0772794, 0.0781007, 0.989483
0.02, 0.0516964, 0.0521363, 0.991563
0.03, 0.0406299, 0.0409289, 0.992695
0.04, 0.0343011, 0.034531, 0.993342
0.05, 0.030203, 0.0303918, 0.99379
0.06, 0.0273567, 0.0275138, 0.994291
0.07, 0.0252866, 0.0254199, 0.994757
0.08, 0.0237375, 0.0238499, 0.995285
0.09, 0.0225538, 0.022643, 0.996058
0.1, 0.0216344, 0.0217027, 0.996854
0.2, 0.0184292, 0.0184071, 1.0012
0.3, 0.0186543, 0.0184912, 1.00882
0.4, 0.0200689, 0.0197814, 1.01454
0.5, 0.0227992, 0.0224383, 1.01608
0.6, 0.0274333, 0.026991, 1.01639
0.7, 0.0344481, 0.0339754, 1.01391
0.8, 0.0442586, 0.0437525, 1.01157
0.9, 0.0564204, 0.0560772, 1.00612
0.0001, 0, 0, -nan
0.0002, 0, 0, -nan
0.0003, 0, 0, -nan
0.0004, 0, 0, -nan
0.0005, 0, 0, -nan
0.0006, 0, 0, -nan
0.0007, 0, 0, -nan
0.0008, 0, 0, -nan
0.0009, 0, 0, -nan
0.001, 0, 0, -nan
0.002, 0, 0, -nan
0.003, 0, 0, -nan
0.004, 0, 0, -nan
0.005, 0, 0, -nan
0.006, 0, 0, -nan
0.007, 0, 0, -nan
0.008, 0, 0, -nan
0.009, 0, 0, -nan
0.01, 0, 0, -nan
0.02, 0, 0, -nan
0.03, 0, 0, -nan
0.04, 0, 0, -nan
0.05, 0, 0, -nan
0.06, 0, 0, -nan
0.07, 0, 0, -nan
0.08, 0, 0, -nan
0.09, 0, 0, -nan
0.1, 0, 0, -nan
0.2, 0, 0, -nan
0.3, 0, 0, -nan
0.4, 0, 0, -nan
0.5, 0, 0, -nan
0.6, 0, 0, -nan
0.7, 0, 0, -nan
0.8, 0, 0, -nan
0.9, 0, 0, -nan
0.0001, 88.5861, 88.3397, 1.00279
0.0002, 64.8369, 64.8396, 0.999959
0.0003, 53.768, 53.852, 0.998439
0.0004, 46.9745, 47.099, 0.997356
0.0005, 42.2467, 42.3922, 0.996568
0.0006, 38.7063, 38.8633, 0.995959
0.0007, 35.9208, 36.0864, 0.99541
0.0008, 33.6549, 33.8247, 0.994979
0.0009, 31.7631, 31.9364, 0.994576
0.001, 30.1513, 30.3266, 0.994221
0.002, 21.2435, 21.4161, 0.991942
0.003, 17.1943, 17.3571, 0.990621
0.004, 14.7492, 14.904, 0.989609
0.005, 13.0683, 13.2165, 0.988783
0.006, 11.8219, 11.9639, 0.988128
0.007, 10.8493, 10.9868, 0.98749
0.008, 10.0638, 10.1974, 0.986904
0.009, 9.41204, 9.54299, 0.986278
0.01, 8.85979, 8.98682, 0.985865
0.02, 5.86478, 5.97218, 0.982016
0.03, 4.53995, 4.63739, 0.978989
0.04, 3.7529, 3.84402, 0.976298
0.05, 3.21815, 3.30444, 0.973889
0.06, 2.82536, 2.90726, 0.971829
0.07, 2.52138, 2.59942, 0.969978
0.08, 2.27758, 2.35205, 0.968337
0.09, 2.07668, 2.14746, 0.967039
0.1, 1.91169, 1.97486, 0.968012
0.2, 1.00942, 1.04912, 0.962163
0.3, 0.621414, 0.649606, 0.956602
0.4, 0.402967, 0.420769, 0.95769
0.5, 0.264024, 0.27347, 0.965459
0.6, 0.171768, 0.173122, 0.99218
0.7, 0.1037, 0.102968, 1.00712
0.8, 0.0544945, 0.0537364, 1.01411
0.9, 0.019438, 0.0200036, 0.971728
0.0001, 2.30132, 2.278, 1.01024
0.0002, 1.746, 1.75101, 0.997137
0.0003, 1.48091, 1.49485, 0.990671
0.0004, 1.31578, 1.33362, 0.986619
0.0005, 1.19961, 1.21931, 0.983839
0.0006, 1.11188, 1.13247, 0.981822
0.0007, 1.04239, 1.0634, 0.980248
0.0008, 0.985547, 1.00665, 0.979038
0.0009, 0.937855, 0.958896, 0.978057
0.001, 0.897053, 0.917932, 0.977255
0.002, 0.668684, 0.686593, 0.973916
0.003, 0.563393, 0.578753, 0.973461
0.004, 0.499567, 0.513069, 0.973683
0.005, 0.455723, 0.467828, 0.974125
0.006, 0.423327, 0.434338, 0.97465
0.007, 0.398182, 0.408344, 0.975114
0.008, 0.378007, 0.387484, 0.975541
0.009, 0.361393, 0.370343, 0.975833
0.01, 0.347432, 0.355892, 0.976229
0.02, 0.275166, 0.281491, 0.97753
0.03, 0.246881, 0.25264, 0.977207
0.04, 0.232211, 0.237755, 0.976682
0.05, 0.22359, 0.228988, 0.976427
0.06, 0.218155, 0.223385, 0.976589
0.07, 0.214563, 0.219592, 0.9771
0.08, 0.212116, 0.216905, 0.977922
0.09, 0.210405, 0.214911, 0.979034
0.1, 0.209194, 0.213374, 0.980413
0.2, 0.204073, 0.205132, 0.994837
0.3, 0.198637, 0.197971, 1.00336
0.4, 0.191686, 0.191241, 1.00233
0.5, 0.18527, 0.186427, 0.993798
0.6, 0.181402, 0.184296, 0.984299
0.7, 0.179974, 0.184565, 0.975127
0.8, 0.179931, 0.185199, 0.971552
0.9, 0.174456, 0.179251, 0.97325
0.0001, 2.29988, 2.33228, 0.986105
0.0002, 1.74492, 1.75647, 0.993422
0.0003, 1.48047, 1.48422, 0.997479
0.0004, 1.31599, 1.31593, 1.00004
0.0005, 1.20042, 1.19826, 1.0018
0.0006, 1.11326, 1.10987, 1.00306
0.0007, 1.0443, 1.04023, 1.00391
0.0008, 0.987942, 0.983492, 1.00452
0.0009, 0.940717, 0.936114, 1.00492
0.001, 0.900358, 0.89574, 1.00516
0.002, 0.675581, 0.673307, 1.00338
0.003, 0.573083, 0.573669, 0.998979
0.004, 0.511662, 0.514711, 0.994076
0.005, 0.469989, 0.475082, 0.98928
0.006, 0.439607, 0.446386, 0.984813
0.007, 0.416359, 0.424573, 0.980654
0.008, 0.397994, 0.407421, 0.976863
0.009, 0.38312, 0.393614, 0.973339
0.01, 0.37084, 0.382191, 0.970302
0.02, 0.313473, 0.32901, 0.952775
0.03, 0.298158, 0.314116, 0.949196
0.04, 0.295323, 0.310341, 0.95161
0.05, 0.297698, 0.311212, 0.956576
0.06, 0.302574, 0.31436, 0.962506
0.07, 0.308704, 0.318732, 0.968538
0.08, 0.315457, 0.323795, 0.974251
0.09, 0.322469, 0.329228, 0.979469
0.1, 0.329636, 0.334872, 0.984364
0.2, 0.390247, 0.390028, 1.00056
0.3, 0.430638, 0.435462, 0.988922
0.4, 0.461729, 0.472203, 0.97782
0.5, 0.493706, 0.504159, 0.979266
0.6, 0.535035, 0.537122, 0.996113
0.7, 0.585601, 0.578286, 1.01265
0.8, 0.640615, 0.632079, 1.0135
0.9, 0.668618, 0.679914, 0.983385
0.0001, 2.29495, 2.29301, 1.00085
0.0002, 1.73859, 1.74358, 0.997138
0.0003, 1.47239, 1.47855, 0.995829
0.0004, 1.3062, 1.31246, 0.99523
0.0005, 1.18905, 1.19504, 0.994988
0.0006, 1.1004, 1.106, 0.994935
0.0007, 1.03005, 1.0353, 0.994936
0.0008, 0.972392, 0.977255, 0.995023
0.0009, 0.92393, 0.928457, 0.995123
0.001, 0.882394, 0.886614, 0.995241
0.002, 0.648049, 0.650314, 0.996518
0.003, 0.538219, 0.539649, 0.997349
0.004, 0.470641, 0.47172, 0.997711
0.005, 0.423561, 0.424505, 0.997775
0.006, 0.388301, 0.389208, 0.99767
0.007, 0.360574, 0.361527, 0.997364
0.008, 0.338042, 0.339076, 0.996951
0.009, 0.319256, 0.320417, 0.996376
0.01, 0.303278, 0.304526, 0.995901
0.02, 0.216032, 0.218294, 0.98964
0.03, 0.177787, 0.180627, 0.984274
0.04, 0.155709, 0.158795, 0.980565
0.05, 0.141284, 0.144397, 0.978445
0.06, 0.131168, 0.134157, 0.977721
0.07, 0.12373, 0.126512, 0.97801
0.08, 0.118091, 0.120611, 0.979103
0.09, 0.113713, 0.115932, 0.980861
0.1, 0.11027, 0.11216, 0.983155
0.2, 0.0969601, 0.0965176, 1.00458
0.3, 0.0963219, 0.0952052, 1.01173
0.4, 0.100354, 0.0995327, 1.00825
0.5, 0.108496, 0.108191, 1.00283
0.6, 0.121271, 0.120973, 1.00246
0.7, 0.137407, 0.137368, 1.00028
0.8, 0.154678, 0.155286, 0.996083
0.9, 0.164748, 0.167161, 0.985562
0.0001, 2.04733, 2.0838, 0.982499
0.0002, 1.53242, 1.56422, 0.97967
0.0003, 1.28773, 1.31567, 0.978763
0.0004, 1.1357, 1.16075, 0.978415
0.0005, 1.02893, 1.05169, 0.978359
0.0006, 0.948396, 0.969277, 0.978457
0.0007, 0.88466, 0.904019, 0.978585
0.0008, 0.832552, 0.850596, 0.978787
0.0009, 0.788858, 0.805788, 0.978989
0.001, 0.751488, 0.76745, 0.979201
0.002, 0.542416, 0.552809, 0.981199
0.003, 0.445927, 0.453852, 0.982539
0.004, 0.387338, 0.393924, 0.98328
0.005, 0.347031, 0.352805, 0.983634
0.006, 0.317218, 0.322456, 0.983757
0.007, 0.294066, 0.298961, 0.983625
0.008, 0.275492, 0.280155, 0.983354
0.009, 0.260208, 0.264744, 0.982867
0.01, 0.247382, 0.251784, 0.982516
0.02, 0.182054, 0.186283, 0.977302
0.03, 0.158514, 0.162736, 0.974061
0.04, 0.148265, 0.152311, 0.973441
0.05, 0.144033, 0.147763, 0.974758
0.06, 0.143002, 0.146317, 0.977344
0.07, 0.143823, 0.146681, 0.98051
0.08, 0.145783, 0.148175, 0.983855
0.09, 0.148444, 0.150377, 0.98715
0.1, 0.151625, 0.153057, 0.990642
0.2, 0.187504, 0.186761, 1.00397
0.3, 0.219748, 0.219924, 0.999202
0.4, 0.252658, 0.253771, 0.995614
0.5, 0.293641, 0.294015, 0.998731
0.6, 0.349508, 0.346429, 1.00889
0.7, 0.420282, 0.415144, 1.01238
0.8, 0.502507, 0.499398, 1.00623
0.9, 0.57277, 0.581546, 0.984909
0.0001, 1.37629, 1.38714, 0.992175
0.0002, 1.01402, 1.02993, 0.984551
0.0003, 0.843887, 0.860438, 0.980765
0.0004, 0.73897, 0.755315, 0.97836
0.0005, 0.665699, 0.681565, 0.97672
0.0006, 0.610677, 0.625989, 0.975539
0.0007, 0.567288, 0.582073, 0.974601
0.0008, 0.531924, 0.54618, 0.973899
0.0009, 0.502348, 0.51612, 0.973317
0.001, 0.477112, 0.490428, 0.972847
0.002, 0.336937, 0.347009, 0.970977
0.003, 0.272777, 0.280953, 0.970898
0.004, 0.233895, 0.24082, 0.971241
0.005, 0.207112, 0.213135, 0.971744
0.006, 0.187235, 0.192559, 0.97235
0.007, 0.171721, 0.176503, 0.972904
0.008, 0.159195, 0.163538, 0.973446
0.009, 0.148812, 0.152804, 0.973871
0.01, 0.140024, 0.143693, 0.974467
0.02, 0.0928663, 0.0949173, 0.978392
0.03, 0.0727448, 0.0741748, 0.980721
0.04, 0.0613537, 0.0624718, 0.982103
0.05, 0.0540432, 0.0549798, 0.982966
0.06, 0.0490086, 0.0498227, 0.983659
0.07, 0.0453775, 0.0461079, 0.984159
0.08, 0.0426839, 0.043351, 0.984611
0.09, 0.0406434, 0.0412538, 0.985204
0.1, 0.0390755, 0.0396385, 0.985798
0.2, 0.033955, 0.034356, 0.988327
0.3, 0.0347997, 0.0349694, 0.995149
0.4, 0.0377207, 0.037699, 1.00058
0.5, 0.0429308, 0.0428369, 1.00219
0.6, 0.0513922, 0.0512208, 1.00335
0.7, 0.0636008, 0.0635826, 1.00029
0.8, 0.0797993, 0.0801546, 0.995568
0.9, 0.0979514, 0.0995651, 0.983793
0.0001, 0, 0, -nan
0.0002, 0, 0, -nan
0.0003, 0, 0, -nan
0.0004, 0, 0, -nan
0.0005, 0, 0, -nan
0.0006, 0, 0, -nan
0.0007, 0, 0, -nan
0.0008, 0, 0, -nan
0.0009, 0, 0, -nan
0.001, 0, 0, -nan
0.002, 0, 0, -nan
0.003, 0, 0, -nan
0.004, 0, 0, -nan
0.005, 0, 0, -nan
0.006, 0, 0, -nan
0.007, 0, 0, -nan
0.008, 0, 0, -nan
0.009, 0, 0, -nan
0.01, 0, 0, -nan
0.02, 0, 0, -nan
0.03, 0, 0, -nan
0.04, 0, 0, -nan
0.05, 0, 0, -nan
0.06, 0, 0, -nan
0.07, 0, 0, -nan
0.08, 0, 0, -nan
0.09, 0, 0, -nan
0.1, 0, 0, -nan
0.2, 0, 0, -nan
0.3, 0, 0, -nan
0.4, 0, 0, -nan
0.5, 0, 0, -nan
0.6, 0, 0, -nan
0.7, 0, 0, -nan
0.8, 0, 0, -nan
0.9, 0, 0, -nan
